File_name	Total_Pairs	Uniq_mapped_rate	Uniq_Exonic_region_mapped_rate	CancerType	Status	UnmappedRate	DuplicateMapped_rate	Onemapped_rate	IncorrectMapped_rate	Total_line	Total_unique	Total_pass	Total_Unmapped	Total_Duplicate	Total_Onemapped	Total_Incorrect
SRR13571640	19318458	0.7037892982969965	0.42004625730097783	BCL	Tumor	0.17698485562356994	0.030164079348362068	0.0701151717181568	0.018946258547136628	38636916	27192248	11422002	6838149	1165447	2709034	732025
SRR13571637	31269441	0.7430663375146361	0.4611061744109784	BCL	Normal	0.1404772474186539	0.03571891483445451	0.05911036273401881	0.02162683368724116	62538882	46470538	21427852	8785290	2233821	3696696	1352518
SRR13571638	22917128	0.7057296184757531	0.4514670664532449	BCL	Tumor	0.17260330352040623	0.03191841927138514	0.0708500646328807	0.018898092291494816	45834256	32346592	14603421	7911144	1462957	3247360	866180
SRR13571634	24709773	0.6934572203475928	0.42185737223916153	BCL	Normal	0.18207805875027666	0.031389624663893105	0.06928289061983693	0.02379180092022699	49419546	34270341	14457196	8998215	1551261	3423929	1175780
SRR13571635	26050768	0.706519784752603	0.4111994300797761	BCL	Tumor	0.17521303018782403	0.030341370358063915	0.06849087904049508	0.01943455179517164	52101536	36810766	15136566	9128868	1580832	3568480	1012570
SRR13571632	35419680	0.698481056294128	0.4205155942858553	BCL	Normal	0.18106624622243905	0.029834812172216126	0.06956895149815018	0.021048397388118697	70839360	49479951	20807091	12826617	2113479	4928220	1491055
SRR13571633	28257663	0.7156022598188675	0.43558546523897695	BCL	Tumor	0.16329568726189422	0.032022764939903206	0.06982316619743112	0.019255803284227716	56515326	40442495	17616163	9228709	1809777	3946079	1088248
SRR13571630	31160549	0.6635223275430738	0.43521217157129233	BCL	Normal	0.20991185039775775	0.02845959164583397	0.077311603206991	0.0207943223336662	62321098	41351440	17996650	13081937	1773633	4818144	1295925
SRR13571631	29442246	0.7046630545781052	0.43255722563936533	BCL	Tumor	0.17691189388200887	0.03051321220534602	0.06773988981682987	0.020171592887308937	58884492	41493726	17948411	10417367	1796755	3988829	1187794
SRR13571628	24320297	0.7309900245050461	0.43749252758812357	BCL	Normal	0.15082710544201003	0.03333351562277385	0.06279976761796947	0.022049442899484326	48640594	35555789	15555392	7336320	1621362	3054618	1072498
SRR13571629	16511284	0.6948368158406094	0.4446260793497717	BCL	Tumor	0.18141284469457372	0.031754344483445385	0.07104108317681411	0.02095473011063222	33022568	22945296	10202077	5990718	1048610	2345959	691979
SRR13571602	24886137	0.6845339837195302	0.42218875141018797	BCL	Normal	0.19150061337362242	0.02969924580902211	0.0705070658415165	0.023758850158222627	49772274	34070813	14384314	9531421	1478199	3509297	1182532
SRR13571603	29810607	0.6608960864164892	0.4450279667298989	BCL	Tumor	0.2110370647602043	0.029065141142547015	0.07640146341199963	0.022600009453011136	59621214	39403427	17535627	12582286	1732899	4555148	1347440
SRR13571599	19816124	0.7017037236949062	0.44223730835017616	BCL	Normal	0.17686314437677117	0.03112586497742949	0.06861528520915594	0.021691628494048584	39632248	27810096	12298662	7009484	1233588	2719378	859688
SRR13571600	18635218	0.7145512598779366	0.44268318917083466	BCL	Tumor	0.1667305153070922	0.03149973882784736	0.06787760679805302	0.019340718203564883	37270436	26631637	11789378	6214119	1174009	2529828	720837
SRR13571597	26115445	0.7488309121288188	0.45414699617931586	BCL	Normal	0.13582401142312528	0.03420016392598326	0.06223365138905349	0.018911031383918597	52230890	39112105	17762645	7094209	1786305	3250519	987740
SRR13571598	28134441	0.695446765763002	0.4166506184246289	BCL	Tumor	0.18488318285762279	0.029601689971377076	0.0711733707451305	0.01889477740112199	56268882	39132012	16304377	10403170	1665654	4004846	1063188
SRR13571595	26858039	0.7051780846695471	0.43036277157603414	BCL	Normal	0.17331814508125482	0.030184258798641256	0.07116180373407009	0.02015727953928431	53716078	37879401	16301884	9309971	1621380	3822533	1082770
SRR13571596	29766803	0.713438692089305	0.4248954255749304	BCL	Tumor	0.16841714577141523	0.02926088502013468	0.06881148775029687	0.020071453424138293	59533606	42473578	18046829	10026480	1742006	4096596	1194926
SRR13571593	30633841	0.7066347148566842	0.4095298847266395	BCL	Normal	0.17564025027093402	0.029764272785773094	0.06834348653830252	0.01961696543375021	61267682	43293871	17730134	10761071	1823588	4187247	1201886
SRR13571594	21299795	0.7101560367130294	0.4373933058304616	BCL	Tumor	0.17129148426076402	0.03015700385848784	0.07114671760925399	0.01724828807037814	42599590	30252356	13232178	7296947	1284676	3030821	734770
SRR13571591	11978290	0.7120460015578184	0.4376538374212922	BCL	Normal	0.16941875676745177	0.03129461717824498	0.06962437877192822	0.017615870044889546	23956580	17058187	7465581	4058694	749712	1667962	422016
SRR13571592	18261712	0.7515938538511614	0.45202167472029303	BCL	Tumor	0.13655231229142153	0.032543991494335255	0.06149270123195459	0.017816730435788276	36523424	27450781	12408348	4987358	1188618	2245924	650728
SRR13571588	14246722	0.6077711420213014	0.44630415037557686	BCL	Normal	0.25717031609095764	0.027432942118193925	0.0750987490315316	0.032526569971674885	28493444	17317493	7728869	7327668	781659	2139822	926794
SRR13571589	8103682	0.7027130383447919	0.4328403250609397	BCL	Tumor	0.176327069596265	0.03078933748881064	0.07070076293714388	0.01946917462950792	16207364	11389126	4929673	2857797	499014	1145873	315544
SRR13571586	12198510	0.7012951581791547	0.432726310370512	BCL	Normal	0.17404924863774346	0.032109864237517535	0.07141683697435179	0.021128605050944747	24397020	17109512	7403736	4246283	783385	1742358	515475
SRR13571587	16701847	0.7539545775985135	0.44921998399991614	BCL	Tumor	0.13265868140212278	0.033106637846700426	0.06148038597168325	0.01879935793927462	33403694	25184868	11313546	4431290	1105884	2053672	627968
SRR13571584	11930508	0.750978835100735	0.4633850840203184	BCL	Normal	0.134484591938583	0.0336574938803947	0.06194099195105523	0.01893775185432171	23861016	17919118	8303452	3208939	803102	1477975	451874
SRR13571585	20604973	0.6797487431796198	0.4574295270356791	BCL	Tumor	0.195750365700552	0.029497539259090513	0.07693987271907612	0.018063260747781616	41209946	28012409	12813703	8066862	1215592	3170688	744386
SRR13571582	9472185	0.698451360483352	0.4225972570008089	BCL	Normal	0.1775571317494327	0.031650089182168634	0.07182017665406662	0.020520819641930556	18944370	13231721	5591689	3363708	599591	1360588	388754
SRR13571583	8674840	0.7237006676780205	0.4591583688244043	BCL	Tumor	0.1587492103600758	0.03333727192662919	0.06882616855181191	0.015385989828054466	17349680	12555975	5765181	2754248	578391	1194112	266942
SRR13571580	15170232	0.7437697393157864	0.4611151690269024	BCL	Normal	0.14030035928257392	0.034884535714417554	0.06208164779549845	0.01896345421744374	30340464	22566319	10405672	4256778	1058413	1883586	575360
SRR13571581	14052691	0.664425731697936	0.4491634036075624	BCL	Tumor	0.21212812549567908	0.0295860771435165	0.07473138063022947	0.019128507130769475	28105382	18673939	8387650	5961942	831528	2100354	537614
SRR13571695	11168826	0.6888444676280211	0.4666103600090673	BCL	Normal	0.18748031350833114	0.032155931160535584	0.07329687113041246	0.018222147967924294	22337652	15387168	7179812	4187870	718288	1637280	407040
SRR13571696	11915294	0.6970488936319994	0.4328753961586495	BCL	Tumor	0.18072113873144885	0.030113147019284626	0.07237945618463128	0.019736818915252953	23830588	16611085	7190530	4306691	717614	1724845	470340
SRR13571693	27986428	0.708478481069467	0.3999377993968261	BCL	Normal	0.171126322373116	0.030876198277250674	0.07053888763510656	0.018979735463203806	55972856	39655564	15859759	9578429	1728229	3948263	1062350
SRR13571694	11778250	0.7411888438435251	0.45511536061521846	BCL	Tumor	0.14256566128244857	0.03380790864517225	0.062294483475898374	0.020142550888289857	23556500	17459815	7946230	3358348	796396	1467440	474488
SRR13571691	14512194	0.662191981446775	0.44689612235185355	BCL	Normal	0.20783714716051893	0.03166202849824086	0.0783672682435199	0.019941230113103503	29024388	19219717	8589217	6032346	918971	2274562	578782
SRR13571692	6774204	0.6967555892913765	0.4396921841255374	BCL	Tumor	0.17833113676529375	0.03308049181866977	0.07221800524460144	0.01961411259536914	13548408	9439929	4150663	2416103	448188	978439	265740
SRR13571689	16745765	0.6849930116659346	0.45918072185802966	BCL	Normal	0.19155771623452258	0.031072333810966534	0.07483438349935043	0.017542435356043752	33491530	22941464	10534278	6415561	1040660	2506318	587523
SRR13571690	608498	0.6995758408408902	0.4650315193785156	BCL	Tumor	0.17695538851401318	0.032362472842967435	0.07292875243632682	0.018177545365802353	1216996	851381	395919	215354	39385	88754	22122
SRR13571687	110246139	0.6968183937942716	0.384479743066845	BCL	Normal	0.18381182038492977	0.02941679436048096	0.06932109885499028	0.0206314889630738	220492278	153643075	59072650	40529087	6486176	15284767	4549084
SRR13571688	9799128	0.7142156934780319	0.4512451685608066	BCL	Tumor	0.16686765393818714	0.03241461893343979	0.06827464647874791	0.018227081021903173	19598256	13997382	6316251	3270315	635270	1338064	357219
SRR13571684	12508493	0.740092391625434	0.46116186217994054	BCL	Normal	0.14347683609848125	0.03449392344865205	0.061742369764287354	0.020194199253259364	25016986	18514881	8538357	3589358	862934	1544608	505198
SRR13571685	13529810	0.6697250737445685	0.45250596137200894	BCL	Tumor	0.20531396967141446	0.02988981367809304	0.07576965234545052	0.01930101013983197	27059620	18122506	8200542	5555718	808807	2050298	522278
SRR13571682	10727419	0.6945912152774121	0.42855310930322227	BCL	Normal	0.18172041196489108	0.031461248973308494	0.07179555492332312	0.02043082310852219	21454838	14902342	6386445	3898782	674996	1540362	438340
SRR13571683	9941675	0.6894023894363878	0.4372937143250667	BCL	Tumor	0.18653023761086537	0.03266803632184717	0.06899984157599197	0.022399143001556578	19883350	13707629	5994260	3708846	649550	1371948	445370
SRR13571680	11527937	0.7049316369442338	0.4423649072483751	BCL	Normal	0.1717207510762767	0.03171595229918415	0.07088996062348363	0.020741352073662442	23055874	16252815	7189675	3959172	731239	1634430	478210
SRR13571681	14288766	0.6663865515048675	0.4456017252545109	BCL	Tumor	0.21142182606951504	0.02836112649615789	0.07442392156187595	0.019406154457284833	28577532	19043683	8485898	6041914	810491	2126852	554580
SRR13571678	9743845	0.7141536528957512	0.4362081323081754	BCL	Normal	0.16726877326147943	0.03262500583701814	0.06781398924141342	0.018138219563221706	19487690	13917205	6070798	3259682	635786	1321538	353472
SRR13571679	20622876	0.7401313958344122	0.43800806203606246	BCL	Tumor	0.14300180537379947	0.03259436268733808	0.06564356009317032	0.018628657806990644	41245752	30527276	13371193	5898217	1344379	2707518	768353
SRR13571676	11915525	0.7059759011877361	0.45736630808087925	BCL	Normal	0.17180073895191358	0.03342525822403965	0.06871816390801076	0.020079518107678846	23831050	16824147	7694798	4094192	796559	1637626	478516
SRR13571677	19868414	0.663877750886407	0.42534406989190005	BCL	Tumor	0.2129644067211404	0.029525809156181262	0.07597606935309481	0.01765551090288334	39736828	26380396	11220745	8462530	1173262	3019048	701574
SRR13571717	10667118	0.7033673481440816	0.4481244425074163	BCL	Normal	0.17265460080220354	0.03359492226485167	0.07058335719169882	0.019799537232080867	21334236	15005805	6724468	3683454	716722	1505842	422408
SRR13571718	11376361	0.7111235745771429	0.441969241403444	BCL	Tumor	0.16635235995060282	0.03233643869072017	0.07042924358676733	0.019757811834557642	22752722	16179997	7151061	3784969	735742	1602457	449544
SRR13571715	14555814	0.7561457916403713	0.44037608400811623	BCL	Normal	0.12051473040257316	0.03634746912814357	0.06817839249663399	0.018812963672110678	29111628	22012635	9693838	3508380	1058134	1984784	547676
SRR13571716	12519488	0.6744531805134523	0.4554860522950041	BCL	Tumor	0.2001057870737206	0.029342893255698634	0.07612068480755763	0.019977174785422536	25038976	16887617	7692074	5010444	734716	1905984	500208
SRR13571713	14721870	0.7907902664539219	0.41273509938638514	BCL	Normal	0.09321305649350252	0.036352650852099634	0.0726372736615661	0.007006039314299066	29443740	23283823	9610051	2744541	1070358	2138713	206284
SRR13571714	14314569	0.7763826839634501	0.41963890404926546	BCL	Tumor	0.09952500141638913	0.03651287020936502	0.07616991472114878	0.011408796171229465	28629138	22227167	9327384	2849315	1045332	2180679	326624
SRR13571711	18454428	0.7832210784316913	0.4171020106203884	BCL	Normal	0.09851109988345344	0.03640511101183954	0.07232486425480107	0.009537277449076178	36908856	28907794	12057499	3635932	1343671	2669428	352010
SRR13571712	17016523	0.7828256689101528	0.4033089629877582	BCL	Tumor	0.10039277706732451	0.0348844179272111	0.07476938737719803	0.007126485240257366	34033046	26641942	10744934	3416672	1187223	2544630	242536
SRR13571709	17019211	0.7866994833074225	0.3981750846375472	BCL	Normal	0.10058888746370205	0.03551897911131133	0.07268480307342097	0.004507053822882859	34038422	26778009	10662336	3423887	1209010	2474076	153413
SRR13571710	25554957	0.7898965746645553	0.4116462619489479	BCL	Tumor	0.09791620858528544	0.03586580090899781	0.07117141695836154	0.0051494119125303165	51109914	40371546	16618796	5004489	1833098	3637565	263186
SRR13571706	22334098	0.7926495845052708	0.4039933709965764	BCL	Normal	0.09553038587007186	0.034280117334490066	0.07273400967435532	0.004805230997016311	44668196	35406227	14303881	4267170	1531231	3248897	214641
SRR13571707	10877103	0.7455905768291429	0.45635140311513184	BCL	Tumor	0.12934427484965436	0.03619244940495645	0.0664663192028245	0.022405782127833118	21754206	16219731	7401897	2813782	787338	1445922	487420
SRR13571704	11886652	0.7832399316477003	0.4023212209148548	BCL	Normal	0.10301294258467397	0.03441570427063903	0.07287443091629166	0.006456233428891499	23773304	18620201	7491302	2448958	818175	1732466	153486
SRR13571705	27171596	0.7882978791529213	0.4031746538631739	BCL	Tumor	0.09796101046107118	0.03475082950592965	0.07295279968096095	0.006036781939492991	54343192	42838623	17271447	5323514	1888471	3964488	328058
SRR13571702	32214344	0.7886296396412729	0.3846601165474617	BCL	Normal	0.10142841958849139	0.03347659353237179	0.06886702395678149	0.007597702439633723	64428688	50810373	19544724	6534900	2156853	4437012	489510
SRR13571703	26912860	0.7779610193788397	0.3820305393913099	BCL	Tumor	0.10580007104410308	0.0318749103588396	0.07452281177102693	0.00984066724978319	53825720	41874312	15997266	5694765	1715690	4011244	529681
SRR13571700	21460326	0.7919978941606013	0.3924006148783402	BCL	Normal	0.09740432181691927	0.03308726530994916	0.07110071394069223	0.006409129106426436	42920652	33993066	13338900	4180657	1420127	3051689	275084
SRR13571701	22002153	0.7902589578392624	0.4124439029795055	BCL	Tumor	0.09851579070466422	0.033335078617078975	0.07092644524379046	0.0069633639944236365	44004306	34774797	14342653	4335119	1466887	3121069	306418
SRR13571698	22476828	0.7461187806393322	0.40754559965787307	BCL	Normal	0.14656451969112366	0.030983108470643634	0.07127709479291296	0.005055762316640053	44953656	33540767	13669392	6588611	1392804	3204166	227275
SRR13571699	8923885	0.7011933143468344	0.43877654001038935	BCL	Tumor	0.17766992739148924	0.033447595974174925	0.07270095927950662	0.014987642713907677	17847770	12514737	5491173	3171012	596965	1297550	267496
SRR13571625	24282062	0.7405854371016761	0.3954237408824357	BCL	Normal	0.15060846150545204	0.03003972644497819	0.0730225876204418	0.005743416683476057	48564124	35965883	14221764	7314168	1458853	3546278	278924
SRR13571626	16197189	0.7383709296718091	0.40943018387799157	BCL	Tumor	0.1549207705114758	0.029562907489688487	0.07106560280305428	0.006079264741554846	32394378	23919067	9793188	5018562	957672	2302126	196934
SRR13571623	30782535	0.7488307411978903	0.3888475154894654	BCL	Normal	0.14689503317384353	0.030475852622274285	0.06999454398411308	0.0038034554334137848	61565070	46101817	17926577	9043603	1876248	4309219	234160
SRR13571624	18831737	0.7515181685045835	0.4236574840614405	BCL	Tumor	0.14311672364583256	0.03215574325406095	0.06921249484314697	0.003996179428376681	37663474	28304785	11991534	5390273	1211097	2606783	150510
SRR13571621	56636135	0.7435844006657587	0.3786287216218106	BCL	Normal	0.15319284234349678	0.029654610082414698	0.07041499212472743	0.0031525721167237138	113272270	84227493	31890948	17352501	3359045	7976066	357099
SRR13571622	21629447	0.7076648561565166	0.4189089014696108	BCL	Tumor	0.17766203176623055	0.03162769256190415	0.07035364796890091	0.012691401680311106	43258894	30612799	12823974	7685463	1368179	3043421	549016
SRR13571619	18116867	0.6957491877596717	0.40082145719857176	BCL	Normal	0.19903979534651328	0.02602036544177313	0.07411797525477225	0.005072289816997607	36233734	25209591	10104545	7211955	942815	2685571	183788
SRR13571620	8745416	0.708269909630371	0.4255003337845681	BCL	Tumor	0.18528506820030058	0.02766014789919656	0.07279402146221518	0.005990681289489259	17490832	12388230	5271196	3240790	483799	1273228	104782
SRR13571617	48152763	0.7126626773213408	0.38881273382035214	BCL	Normal	0.18695964549323993	0.026437714487951604	0.07098912475697397	0.002950401828447518	96305526	68633354	26685522	18005247	2546098	6836645	284140
SRR13571618	16353627	0.5340902051881212	0.5054828016219252	BCL	Tumor	0.3026499259155171	0.02175963778555057	0.09744639522474127	0.044053713589040526	32707254	17468624	8830089	9898848	711698	3187204	1440876
SRR13571614	33094993	0.7024513647729129	0.3942540921280425	BCL	Normal	0.19464979188845877	0.02609719542771923	0.07229723541564127	0.004503944146475571	66189986	46495246	18330941	12883867	1727373	4785353	298116
SRR13571615	6462340	0.35128560242884155	0.33979596736217843	BCL	Tumor	0.3881689140466147	0.027488804364982345	0.1694312741205198	0.06362540503904159	12924680	4540254	1542760	5016959	355284	2189845	822338
SRR13571612	23219041	0.6967662014981584	0.38777316547909435	BCL	Normal	0.20096691331911598	0.02372669052093926	0.07433967664728272	0.0042001304015958285	46438082	32356486	12546977	9332518	1101822	3452192	195046
SRR13571613	2475317	0.5608839191101584	0.45114524957585017	BCL	Tumor	0.18050980945066833	0.023805233834696727	0.1435048521058111	0.09129618549866543	4950634	2776731	1252709	893638	117851	710440	451974
SRR13571610	20356953	0.6972925417669333	0.4064358928720943	BCL	Normal	0.19826695085458024	0.027227453931833512	0.07263925991281701	0.004573326862816847	40713906	28389503	11538513	8072222	1108536	2957428	186198
SRR13571611	27906358	0.7039527515557565	0.37997193398798634	BCL	Tumor	0.19481564022076975	0.02582300420570825	0.07207088793170359	0.0033373039935917113	55812716	39289515	14928913	10873190	1441252	4022472	186264
SRR13571608	21581806	0.6990404788181305	0.40466826888787605	BCL	Normal	0.19717687203749307	0.026866773800116636	0.07280305920644455	0.0041123296169004574	43163612	30173112	12210101	8510866	1159667	3142443	177503
SRR13571609	21878106	0.7343159640967093	0.4152910820850406	BCL	Tumor	0.15232552580191355	0.029595203533614837	0.07754912605323332	0.00621347204369519	43756212	32130885	13343670	6665188	1294974	3393256	271878
SRR13571606	24273690	0.7238604019413613	0.4033536278418871	BCL	Normal	0.16098831698023663	0.030228098818103056	0.07953761871392442	0.005385130979261909	48547380	35141526	14174462	7815561	1467495	3861343	261434
SRR13571607	32201622	0.7478578252983654	0.41182853252615464	BCL	Tumor	0.14263043954742405	0.030898660943228264	0.07364444250665386	0.004968103780610803	64403244	48164470	19835503	9185863	1989974	4742941	319962
SRR13571604	30469110	0.6768900043355385	0.442724496558321	BCL	Tumor	0.2000518393874977	0.030049269571707213	0.07368881138963364	0.019319697884185	60938220	41248472	18261709	12190803	1831149	4490465	1177308
SRR13571675	28500474	0.6805170152608689	0.451576877253393	BCL	Normal	0.1973155779795101	0.03050780839644983	0.07244488284650985	0.019214452363143154	57000948	38790115	17516719	11247175	1738974	4129427	1095242
SRR13674709	105434971	0.16254985739029607	0.2646824700696933	OSA	Normal	0.7512328807867742	0.0034970180814105785	0.028343868942686958	0.0543762372733047	210869942	34276879	9072489	158412434	737416	5976870	11466314
SRR13674710	94661826	0.0808449173587672	0.26199869265715636	OSA	Tumor	0.8636662417646581	0.00198736922738	0.019525806527332358	0.03397560702029982	189323652	15305855	4010114	163512447	376256	3696697	6432386
SRR15461470	157762748	0.7691275414396306	0.26791652140125033	BCL	Normal	0.12636696401865413	0.015930639722376034	0.026349721671937408	0.062224068257228884	315525496	242679349	65017807	39871999	5026523	8314009	19633280
SRR15461508	221254500	0.7804252523677484	0.26230865963857997	BCL	Tumor	0.12193540018395106	0.01585818819504236	0.0276338176172688	0.05414617781785229	442509000	345345198	90587036	53957512	7017391	12228213	23960171
SRR15464832	288320782	0.6298979724604105	0.26725273295350815	BCL	Tumor	0.22000560646370612	0.013104084880013956	0.037260767071587646	0.09973109742744801	576641564	363225352	97072968	126864377	7556360	21486107	57509096
SRR15508608	256791922	0.5755032512276613	0.2620088505035295	BCL	Normal	0.29957174236968404	0.011797688090827093	0.02980381719328383	0.08332307665036286	513583844	295569172	77441739	153855207	6059102	15306759	42793386
SRR15464863	228858797	0.5844898240900916	0.2654048418623025	BCL	Tumor	0.3119957980029057	0.012223681312106171	0.03036003898945602	0.06093019443775194	457717594	267531276	71004096	142805966	5594994	13896324	27888822
SRR15508639	239929417	0.70707253250234	0.25461841095619325	BCL	Normal	0.20561522057964238	0.014297688223866272	0.025351628725042916	0.04766206929932231	479858834	339295001	86390754	98666280	6860872	12165203	22871065
SRR15461469	190864630	0.7847357574842442	0.270413961835593	BCL	Normal	0.1374437814905779	0.015615965619193038	0.02227294025089929	0.03993024794588709	381729260	299556600	81004287	52466313	5961071	8502233	15242544
SRR15461507	181544947	0.6342261456607767	0.27258934801702184	BCL	Tumor	0.2694318944608246	0.01258030056876218	0.026716538136420838	0.057044399588824686	363089894	230281104	62772176	97827998	4567780	9700505	20712245
SRR15461468	162978373	0.7206923829089887	0.26174320649980704	BCL	Normal	0.1585825040724882	0.01524016625199713	0.03250542941669936	0.07297847733453566	325956746	234914544	61487286	51691037	4967635	10595364	23787827
SRR15461496	209824566	0.7366049025927689	0.2671034035913191	BCL	Tumor	0.14937639141834327	0.01578466984652312	0.02892385346337378	0.06930946064723423	419649132	309115608	82565831	62685673	6624023	12137870	29085655
SRR15464862	237157173	0.8462148243772496	0.2591836570613746	BCL	Tumor	0.08714060695941928	0.017098112398227987	0.02097495065013277	0.028570356587949375	474314346	401371831	104029019	41332040	8109880	9948720	13551330
SRR15508638	264405122	0.7898664062188628	0.2643919323152064	BCL	Normal	0.13309533201856807	0.015972455329363856	0.023345606746604554	0.03771918041738995	528810244	417689447	110433720	70382175	8446398	12345396	19946289
SRR15464861	235217825	0.7966195589131053	0.2502067146008584	BCL	Tumor	0.12817412115769714	0.015203684074538143	0.02517421883311777	0.03482756462015581	470435650	374758240	93767028	60297676	7152355	11842850	16384128
SRR15508637	233029642	0.7889202460346225	0.25018293105562867	BCL	Normal	0.13462606400948768	0.015311238816562229	0.025096985301123195	0.03604447454800622	466059284	367683605	91988162	62743727	7135945	11696683	16798862
SRR15461467	189883297	0.8000156116943766	0.2708783378946645	BCL	Normal	0.12292256543238766	0.016205327422769575	0.02274306412532957	0.0381122990507164	379766594	303819204	82298041	46681884	6154242	8637056	14473778
SRR15461485	204177400	0.7910557216420623	0.2660278775808547	BCL	Tumor	0.13001106635700133	0.01566683188247083	0.024544746382312636	0.038720769291802126	408354800	323031401	85935358	53090643	6397626	10022965	15811812
SRR15464860	262231658	0.766365197980787	0.24720225651586825	BCL	Tumor	0.1513919288112803	0.01569662309803952	0.027764367031535148	0.0387811661550033	524463316	401930433	99358110	79399513	8232303	14561392	20339299
SRR15508636	249994168	0.7831599395550699	0.25024382625432257	BCL	Normal	0.13768955202186955	0.01657813673477375	0.025548587997460806	0.03702315567617561	499988336	391570835	97988184	68843170	8288875	12773996	18511146
SRR15464859	252498301	0.5638640891290592	0.2661097019365962	BCL	Tumor	0.32461282581065765	0.01126853126825594	0.03074776530872578	0.06950647362969781	504996602	284749449	75774591	163928374	5690570	15527517	35100533
SRR15508635	263405884	0.6340366280504197	0.2697484464884623	BCL	Normal	0.2654362098456388	0.013358452539351778	0.027047315313578946	0.060120849464395415	526811768	334017957	90100825	139834919	7037390	14248844	31672371
SRR15464858	278364382	0.7548093868561101	0.26071091063585533	BCL	Tumor	0.15840503617305465	0.014314130174887101	0.027398411913202313	0.04507182603555939	556728764	420224097	109557007	88188640	7969088	15253484	25092782
SRR15508634	259492409	0.7663860544760676	0.26742751477137633	BCL	Normal	0.14969074104976998	0.015244916085387299	0.024825934310856855	0.04385126156041042	518984818	397742727	106367349	77687222	7911880	12884283	22758139
SRR15461466	163755730	0.6698566181470413	0.2650026595395665	BCL	Normal	0.23923391871539396	0.013640102853194816	0.025335431010566775	0.05193344379460798	327511460	219385719	58137799	78351850	4467290	8297644	17008798
SRR15461474	184382926	0.8477188853158779	0.259022989546485	BCL	Tumor	0.09132899322793045	0.016855177794499257	0.018542790670324865	0.025552967957564576	368765852	312609777	80973119	33679014	6215614	6837948	9423062
SRR15461463	214057846	0.7088973183445002	0.27925784562582684	BCL	Tumor	0.183332266176312	0.01367329231183612	0.02861222148334614	0.06548410984197234	428115692	303490066	84751982	78487420	5853751	12249341	28034775
SRR15461465	137206384	0.7524361657982328	0.2761909640088643	BCL	Normal	0.1222268163557171	0.014501045374098628	0.02824742105294459	0.08258735249520167	274412768	206478091	57027383	33540599	3979272	7751453	22663024
SRR15464857	250736292	0.7054286361545141	0.2535987095927275	BCL	Tumor	0.20302535422355214	0.014248268455688896	0.02852460424835508	0.04877256061519806	501472584	353753121	89711335	101811649	7145116	14304307	24458102
SRR15508633	300049613	0.5958327448334353	0.28951836166546374	BCL	Normal	0.2937855530578538	0.014390755104889937	0.03097230290378678	0.0650178942240462	600099226	357558769	103519829	176300483	8635881	18586455	39017188
SRR15461452	196279145	0.7691426310217522	0.2444564812450177	BCL	Tumor	0.147939507276741	0.01585190826055412	0.024892430624761486	0.0421726108497161	392558290	301933316	73809556	58074880	6222798	9771730	16555208
SRR15461464	187978332	0.7336832364274836	0.2451189922810642	BCL	Normal	0.18004383079641328	0.015065236348623414	0.023272368434464032	0.047934732179664194	375956664	275833102	67611932	67688678	5663876	8749402	18021382
SRR15464856	247051273	0.7520569930437072	0.2518959364913157	BCL	Tumor	0.16285718552035147	0.014894551868996036	0.02778294730746034	0.04240760783288901	494102546	371593275	93602836	80468150	7359436	13727625	20953707
SRR15508632	271480173	0.6890970652947094	0.2523479491100713	BCL	Normal	0.22397578735888016	0.013458378781864119	0.026433738864605778	0.04703429852315587	542960346	374152381	94416586	121609971	7307366	14352472	25537759
SRR15464855	239348507	0.7272406696065165	0.2441412365017979	BCL	Tumor	0.18748609323892712	0.014377052287190578	0.027978881439189425	0.042916219235075485	478697014	348127937	84992385	89749033	6882252	13393407	20543866
SRR15508631	202101948	0.6286880520320368	0.26244393552983386	BCL	Normal	0.26676804965778955	0.013031932774838963	0.03038060523790696	0.06113067747372727	404203896	254118160	66691770	107828685	5267558	12279959	24709258
SRR15461441	209955473	0.8160314020487572	0.2811352400978977	BCL	Tumor	0.11286040635863777	0.016132739726198993	0.021699017581694572	0.03327501493614315	419910946	342660518	96333947	47391320	6774314	9111655	13972543
SRR15461462	185858481	0.8629659870081473	0.2783882191574859	BCL	Normal	0.07778944453979476	0.01662730419065461	0.01853007988373692	0.02408556486588309	371716962	320779095	89301121	28915656	6180651	6887945	8953013
SRR15464865	171219419	0.6862637263124927	0.2569075344214344	BCL	Tumor	0.18982529954736033	0.012868271676590609	0.033803756219964745	0.07723845272480453	342438838	235003353	60374132	65003555	4406596	11575719	26449446
SRR15508641	159243494	0.6491551548096527	0.2982257050110456	BCL	Normal	0.20568185347653825	0.014984502286793582	0.034769046828374665	0.09540849750508489	318486988	206747470	61657410	65506994	4772369	11073489	30386365
SRR15464854	225750903	0.7806003836892736	0.25023758273772007	BCL	Tumor	0.13943418644930072	0.014870449931267828	0.02575252600429244	0.0393418027656793	451501806	352442483	88194355	62954787	6714035	11627312	17762895
SRR15508630	256311063	0.7904869112106956	0.2660524638401031	BCL	Normal	0.13269340621477582	0.016587696021533024	0.02213562471160287	0.03809482659747699	512622126	405221081	107810067	68021576	8503220	11347211	19528251
